,id,num_nodes,edge_list,lifetime,arrival_time,nodes_data,edges_data
1709,1709,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",476.8171835063686,5647,"{'cpu': [26, 4, 8, 18, 23, 26, 14, 22, 15, 26, 13, 13], 'ram': [18, 25, 15, 14, 25, 20, 20, 27, 24, 4, 19, 4], 'rom': [7, 2, 7, 11, 6, 21, 3, 9, 16, 26, 8, 7]}","{'bw': [6, 6, 24, 17, 9, 3, 17, 3, 27, 11, 20]}"
1710,1710,2,"[(0, 1)]",87.3224241067872,5737,"{'cpu': [29, 2], 'ram': [11, 2], 'rom': [2, 26]}",{'bw': [17]}
1711,1711,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",67.014458049696,5751,"{'cpu': [26, 24, 17, 2, 26, 18, 9, 2, 20, 16, 23, 9, 2, 13], 'ram': [19, 24, 12, 4, 7, 9, 27, 2, 29, 16, 25, 6, 23, 8], 'rom': [3, 19, 28, 15, 4, 23, 19, 22, 16, 19, 10, 11, 28, 3]}","{'bw': [26, 4, 22, 18, 19, 11, 21, 5, 23, 26, 27, 26, 27]}"
1712,1712,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",219.0072060105078,5754,"{'cpu': [20, 9, 6, 2, 27, 26, 21, 2, 15, 18, 21], 'ram': [26, 2, 16, 25, 25, 5, 16, 19, 13, 12, 9], 'rom': [4, 6, 6, 11, 20, 20, 22, 8, 20, 22, 28]}","{'bw': [13, 14, 5, 18, 14, 13, 16, 26, 15, 7]}"
1713,1713,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",1608.4661817036167,5752,"{'cpu': [17, 19, 20, 11, 16, 22, 12, 4], 'ram': [26, 19, 22, 12, 27, 7, 5, 26], 'rom': [29, 27, 23, 29, 5, 17, 29, 21]}","{'bw': [14, 14, 15, 21, 8, 29, 3]}"
1714,1714,2,"[(0, 1)]",1362.01815915466,5758,"{'cpu': [15, 16], 'ram': [25, 8], 'rom': [25, 27]}",{'bw': [13]}
1715,1715,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",412.8174391814006,5744,"{'cpu': [25, 12, 7, 2, 6, 29], 'ram': [17, 16, 29, 5, 13, 22], 'rom': [15, 18, 16, 19, 5, 8]}","{'bw': [14, 19, 16, 27, 29]}"
1716,1716,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",1633.6339760638105,5750,"{'cpu': [23, 4, 10, 6, 2, 22, 23, 2, 12, 21, 25, 21], 'ram': [15, 27, 19, 4, 13, 2, 11, 26, 15, 12, 9, 19], 'rom': [5, 25, 20, 18, 21, 19, 17, 15, 2, 3, 12, 10]}","{'bw': [9, 11, 20, 9, 28, 14, 17, 19, 27, 7, 17]}"
1717,1717,3,"[(0, 1), (1, 2)]",264.64914877145236,5751,"{'cpu': [28, 17, 24], 'ram': [16, 20, 15], 'rom': [20, 10, 16]}","{'bw': [21, 9]}"
1718,1718,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",201.90171595970975,5747,"{'cpu': [29, 14, 13, 12, 29, 8], 'ram': [11, 15, 6, 10, 5, 3], 'rom': [19, 18, 21, 16, 15, 11]}","{'bw': [17, 29, 16, 27, 26]}"
1719,1719,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",139.52873987586224,5748,"{'cpu': [14, 27, 14, 11, 25, 11], 'ram': [3, 6, 19, 17, 20, 14], 'rom': [26, 7, 22, 11, 15, 27]}","{'bw': [8, 29, 9, 21, 21]}"
1720,1720,5,"[(0, 1), (1, 2), (2, 3), (3, 4)]",463.66053581863474,5752,"{'cpu': [6, 13, 21, 26, 7], 'ram': [22, 29, 5, 29, 13], 'rom': [25, 29, 8, 28, 29]}","{'bw': [5, 18, 27, 17]}"
1721,1721,4,"[(0, 1), (1, 2), (2, 3)]",315.50132977793027,5748,"{'cpu': [25, 25, 16, 20], 'ram': [15, 28, 11, 27], 'rom': [2, 9, 12, 28]}","{'bw': [12, 18, 26]}"
1722,1722,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",172.17237557103823,5750,"{'cpu': [5, 11, 25, 6, 28, 21, 9, 28, 25, 26, 6, 10, 13], 'ram': [4, 22, 10, 23, 11, 13, 4, 7, 3, 24, 15, 17, 3], 'rom': [8, 29, 24, 20, 26, 14, 16, 27, 4, 18, 23, 20, 10]}","{'bw': [10, 15, 25, 22, 24, 3, 3, 9, 11, 15, 4, 13]}"
1723,1723,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",257.47503729309557,5741,"{'cpu': [25, 21, 29, 13, 5, 4, 8, 24, 27, 21, 6, 3, 23, 29], 'ram': [27, 14, 9, 9, 25, 15, 5, 16, 7, 16, 17, 6, 18, 4], 'rom': [4, 20, 9, 6, 20, 18, 25, 14, 23, 13, 6, 23, 9, 11]}","{'bw': [14, 10, 23, 6, 20, 2, 2, 11, 5, 8, 27, 2, 9]}"
1724,1724,3,"[(0, 1), (1, 2)]",218.93893738636731,5745,"{'cpu': [3, 23, 26], 'ram': [12, 7, 15], 'rom': [7, 13, 19]}","{'bw': [16, 25]}"
1725,1725,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",0.4361684161710737,5742,"{'cpu': [23, 2, 9, 11, 27, 7, 11], 'ram': [19, 4, 27, 17, 8, 15, 4], 'rom': [3, 13, 15, 12, 8, 11, 3]}","{'bw': [21, 11, 28, 14, 15, 3]}"
1726,1726,4,"[(0, 1), (1, 2), (2, 3)]",264.38757068888276,5760,"{'cpu': [25, 2, 13, 29], 'ram': [2, 9, 17, 9], 'rom': [16, 19, 10, 24]}","{'bw': [26, 21, 18]}"
1727,1727,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",142.25360845226726,5753,"{'cpu': [6, 26, 8, 21, 8, 16], 'ram': [3, 22, 25, 17, 3, 7], 'rom': [7, 19, 14, 12, 16, 2]}","{'bw': [12, 26, 11, 22, 22]}"
1728,1728,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",680.5097018753004,5752,"{'cpu': [6, 14, 14, 20, 24, 27], 'ram': [5, 22, 3, 17, 20, 28], 'rom': [24, 15, 22, 8, 26, 7]}","{'bw': [17, 29, 27, 14, 12]}"
1729,1729,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",446.25840481105627,5739,"{'cpu': [27, 14, 11, 23, 10, 15, 12, 27, 29, 7, 24, 20, 22], 'ram': [10, 13, 18, 27, 22, 12, 6, 21, 18, 29, 19, 22, 6], 'rom': [29, 8, 10, 9, 9, 25, 12, 4, 13, 21, 26, 9, 16]}","{'bw': [13, 2, 20, 16, 14, 7, 11, 7, 6, 18, 26, 5]}"
1730,1730,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",222.561602092902,5744,"{'cpu': [26, 16, 8, 22, 11, 24, 24, 11, 19, 19, 14, 8, 10, 11], 'ram': [11, 3, 2, 14, 29, 20, 24, 6, 17, 7, 19, 19, 25, 13], 'rom': [6, 19, 18, 7, 9, 24, 15, 9, 17, 18, 17, 14, 27, 4]}","{'bw': [19, 22, 2, 25, 5, 18, 18, 24, 17, 8, 15, 3, 3]}"
1731,1731,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",543.3054092991381,5747,"{'cpu': [5, 6, 12, 13, 17, 9, 23, 18, 29, 18, 9, 24], 'ram': [20, 14, 28, 17, 14, 10, 6, 25, 21, 3, 2, 29], 'rom': [20, 20, 5, 7, 7, 10, 21, 11, 7, 4, 10, 13]}","{'bw': [2, 24, 18, 19, 9, 29, 26, 10, 26, 22, 15]}"
1732,1732,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",308.2071509782178,5752,"{'cpu': [8, 14, 26, 6, 14, 25, 16, 7], 'ram': [21, 20, 24, 3, 27, 13, 14, 3], 'rom': [23, 7, 8, 4, 18, 7, 14, 29]}","{'bw': [24, 8, 25, 26, 16, 4, 23]}"
1733,1733,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",1686.9976826449215,5749,"{'cpu': [27, 19, 29, 14, 7, 11, 3], 'ram': [25, 7, 27, 26, 10, 26, 12], 'rom': [16, 18, 3, 9, 22, 20, 8]}","{'bw': [17, 3, 13, 20, 12, 15]}"
1734,1734,5,"[(0, 1), (1, 2), (2, 3), (3, 4)]",66.20104412269727,5765,"{'cpu': [6, 28, 29, 26, 11], 'ram': [9, 12, 27, 7, 28], 'rom': [19, 27, 23, 15, 22]}","{'bw': [14, 21, 5, 20]}"
1735,1735,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",206.89771788713426,5743,"{'cpu': [7, 25, 24, 18, 3, 12, 10, 21, 19, 25, 21, 18, 17, 21], 'ram': [14, 27, 2, 5, 9, 24, 27, 27, 20, 10, 15, 20, 4, 3], 'rom': [17, 11, 6, 6, 4, 17, 20, 15, 2, 23, 21, 25, 28, 11]}","{'bw': [4, 18, 7, 24, 17, 26, 6, 8, 14, 12, 27, 26, 2]}"
1736,1736,5,"[(0, 1), (1, 2), (2, 3), (3, 4)]",421.5532650090938,5762,"{'cpu': [28, 11, 17, 4, 26], 'ram': [10, 22, 17, 7, 15], 'rom': [15, 24, 27, 3, 18]}","{'bw': [17, 28, 5, 11]}"
1737,1737,4,"[(0, 1), (1, 2), (2, 3)]",125.93517460112086,5761,"{'cpu': [18, 18, 12, 29], 'ram': [21, 14, 18, 11], 'rom': [14, 9, 11, 14]}","{'bw': [17, 13, 6]}"
1738,1738,5,"[(0, 1), (1, 2), (2, 3), (3, 4)]",521.5120083154194,5756,"{'cpu': [4, 18, 9, 3, 9], 'ram': [23, 16, 11, 21, 9], 'rom': [18, 28, 14, 21, 4]}","{'bw': [24, 19, 17, 16]}"
1739,1739,4,"[(0, 1), (1, 2), (2, 3)]",176.7865718179108,5751,"{'cpu': [29, 25, 25, 26], 'ram': [24, 28, 22, 20], 'rom': [7, 2, 28, 25]}","{'bw': [16, 11, 29]}"
1740,1740,10,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9)]",992.6154799733208,5849,"{'cpu': [5, 24, 23, 26, 11, 10, 29, 20, 2, 6], 'ram': [22, 18, 11, 28, 19, 6, 11, 3, 28, 25], 'rom': [20, 27, 7, 19, 27, 20, 8, 22, 15, 28]}","{'bw': [19, 7, 17, 6, 22, 26, 3, 17, 5]}"
1741,1741,2,"[(0, 1)]",143.46848128092228,5849,"{'cpu': [3, 18], 'ram': [13, 8], 'rom': [22, 19]}",{'bw': [27]}
1742,1742,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",1221.4931502893103,5854,"{'cpu': [8, 25, 26, 23, 27, 4, 25, 15, 20, 3, 14, 25, 7], 'ram': [9, 9, 25, 12, 17, 16, 2, 3, 18, 9, 5, 2, 29], 'rom': [19, 24, 23, 15, 18, 3, 7, 21, 10, 10, 14, 22, 8]}","{'bw': [23, 6, 4, 29, 21, 3, 4, 9, 10, 20, 16, 13]}"
1743,1743,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",32.29965428990298,5854,"{'cpu': [27, 15, 7, 9, 15, 29, 19, 22, 25, 22, 7, 4, 7], 'ram': [11, 15, 24, 16, 25, 21, 9, 12, 24, 15, 17, 11, 10], 'rom': [13, 5, 7, 20, 2, 9, 17, 27, 21, 25, 12, 20, 3]}","{'bw': [25, 22, 17, 10, 26, 3, 4, 26, 3, 14, 9, 10]}"
1744,1744,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",682.525781324749,5851,"{'cpu': [11, 10, 10, 10, 14, 4, 29, 5, 22, 12, 12], 'ram': [23, 17, 22, 12, 3, 23, 20, 18, 24, 22, 29], 'rom': [8, 11, 16, 8, 8, 15, 27, 27, 27, 3, 29]}","{'bw': [10, 26, 27, 21, 11, 18, 14, 10, 29, 10]}"
1745,1745,4,"[(0, 1), (1, 2), (2, 3)]",550.2281391768267,5839,"{'cpu': [10, 19, 24, 24], 'ram': [29, 24, 10, 20], 'rom': [24, 16, 13, 7]}","{'bw': [26, 27, 15]}"
1746,1746,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",41.06186982216507,5850,"{'cpu': [4, 21, 17, 26, 12, 15, 2, 2, 12, 26, 12], 'ram': [18, 19, 28, 14, 18, 3, 8, 9, 17, 27, 29], 'rom': [10, 7, 15, 14, 9, 13, 10, 11, 14, 16, 25]}","{'bw': [19, 28, 10, 6, 4, 23, 18, 21, 15, 21]}"
1747,1747,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",343.36712538169456,5842,"{'cpu': [4, 19, 4, 19, 6, 20, 28, 2, 9], 'ram': [5, 6, 27, 24, 26, 14, 28, 23, 20], 'rom': [12, 28, 19, 10, 18, 4, 15, 29, 4]}","{'bw': [12, 19, 23, 28, 16, 4, 8, 21]}"
1748,1748,5,"[(0, 1), (1, 2), (2, 3), (3, 4)]",480.2764293199218,5856,"{'cpu': [16, 20, 5, 9, 9], 'ram': [28, 17, 7, 16, 3], 'rom': [8, 5, 6, 3, 10]}","{'bw': [16, 4, 15, 22]}"
1749,1749,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",649.9893795785692,5850,"{'cpu': [8, 17, 13, 18, 6, 17, 20, 12, 9], 'ram': [3, 23, 14, 8, 20, 5, 16, 3, 4], 'rom': [27, 5, 20, 9, 19, 21, 13, 24, 2]}","{'bw': [15, 16, 26, 5, 23, 18, 21, 14]}"
1750,1750,3,"[(0, 1), (1, 2)]",1036.4302831497678,5846,"{'cpu': [26, 13, 20], 'ram': [24, 29, 5], 'rom': [11, 17, 14]}","{'bw': [15, 29]}"
1751,1751,3,"[(0, 1), (1, 2)]",157.2957949148073,5837,"{'cpu': [12, 24, 17], 'ram': [29, 29, 16], 'rom': [10, 22, 17]}","{'bw': [13, 21]}"
1752,1752,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",323.00592018912994,5850,"{'cpu': [18, 5, 4, 28, 17, 21, 24, 25, 4, 11, 3], 'ram': [18, 2, 4, 7, 5, 16, 4, 6, 24, 26, 13], 'rom': [25, 8, 16, 5, 19, 2, 11, 4, 15, 21, 6]}","{'bw': [20, 19, 28, 8, 28, 19, 14, 17, 13, 4]}"
1753,1753,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",155.90980087556412,5865,"{'cpu': [24, 11, 21, 8, 21, 15, 23, 22, 7, 21, 12], 'ram': [9, 23, 5, 10, 3, 8, 8, 20, 5, 8, 15], 'rom': [8, 17, 14, 21, 17, 8, 19, 7, 17, 7, 2]}","{'bw': [21, 25, 8, 5, 19, 20, 13, 9, 21, 16]}"
1754,1754,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",609.3942598184008,5844,"{'cpu': [25, 27, 21, 27, 6, 23, 3, 16, 23, 29, 2, 26, 10, 13], 'ram': [15, 7, 8, 14, 23, 29, 14, 6, 8, 14, 7, 11, 7, 11], 'rom': [9, 17, 22, 18, 20, 20, 14, 7, 28, 22, 11, 11, 2, 19]}","{'bw': [9, 13, 10, 24, 23, 26, 3, 28, 5, 14, 21, 16, 15]}"
1755,1755,2,"[(0, 1)]",2084.2838261461357,5861,"{'cpu': [28, 14], 'ram': [8, 22], 'rom': [14, 26]}",{'bw': [21]}
1756,1756,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",395.021332110743,5854,"{'cpu': [18, 29, 10, 16, 7, 14, 23, 19, 3], 'ram': [29, 14, 9, 27, 29, 15, 9, 12, 24], 'rom': [27, 23, 18, 5, 5, 5, 24, 21, 21]}","{'bw': [28, 7, 18, 15, 24, 14, 14, 24]}"
1757,1757,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",6.919171332745566,5859,"{'cpu': [25, 13, 19, 24, 28, 10, 5, 13, 28, 8, 9], 'ram': [24, 7, 26, 23, 16, 9, 28, 5, 12, 27, 16], 'rom': [3, 22, 26, 14, 9, 22, 2, 3, 10, 19, 12]}","{'bw': [22, 16, 22, 11, 9, 4, 19, 9, 16, 23]}"
1758,1758,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",252.58012372805356,5843,"{'cpu': [6, 2, 2, 19, 4, 2, 24, 2, 17], 'ram': [13, 5, 10, 5, 18, 18, 21, 6, 11], 'rom': [8, 6, 15, 17, 17, 14, 28, 17, 24]}","{'bw': [16, 25, 10, 14, 28, 21, 14, 15]}"
1759,1759,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",295.81216010220277,5850,"{'cpu': [10, 13, 24, 7, 4, 8, 22, 26, 23, 25, 9, 4], 'ram': [28, 24, 6, 6, 17, 8, 2, 10, 2, 22, 12, 4], 'rom': [28, 5, 23, 4, 24, 11, 18, 3, 16, 15, 16, 22]}","{'bw': [19, 23, 17, 25, 8, 18, 26, 2, 18, 10, 23]}"
1760,1760,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",398.24821947890354,5839,"{'cpu': [21, 22, 19, 7, 17, 4, 8, 6, 22, 20, 19, 10, 29], 'ram': [26, 20, 24, 9, 28, 17, 21, 8, 17, 17, 9, 9, 6], 'rom': [9, 26, 26, 17, 22, 10, 14, 29, 11, 9, 29, 23, 6]}","{'bw': [21, 14, 29, 8, 12, 15, 8, 18, 27, 25, 22, 13]}"
1761,1761,2,"[(0, 1)]",428.22593957789957,5847,"{'cpu': [5, 8], 'ram': [21, 24], 'rom': [12, 3]}",{'bw': [25]}
1762,1762,5,"[(0, 1), (1, 2), (2, 3), (3, 4)]",17.157267750730067,5842,"{'cpu': [11, 23, 23, 14, 25], 'ram': [6, 9, 20, 6, 10], 'rom': [14, 26, 25, 19, 11]}","{'bw': [18, 4, 26, 9]}"
1763,1763,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",921.7312923001905,5848,"{'cpu': [10, 7, 12, 14, 22, 25, 29, 12, 4, 12, 25, 27, 6], 'ram': [22, 13, 25, 8, 2, 2, 22, 3, 20, 3, 17, 16, 29], 'rom': [16, 8, 9, 2, 10, 11, 15, 18, 8, 24, 28, 28, 4]}","{'bw': [27, 14, 3, 23, 8, 4, 2, 14, 25, 21, 25, 7]}"
1764,1764,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",44.94736826786275,5859,"{'cpu': [17, 9, 5, 16, 16, 26, 19, 15, 25, 11, 19, 13], 'ram': [11, 15, 11, 29, 13, 14, 14, 10, 16, 10, 5, 11], 'rom': [3, 21, 26, 23, 19, 7, 13, 25, 16, 2, 18, 12]}","{'bw': [23, 9, 16, 27, 24, 15, 19, 13, 14, 26, 10]}"
1765,1765,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",257.3505615860457,5842,"{'cpu': [20, 21, 15, 16, 24, 28, 17, 26, 22, 13, 8, 13], 'ram': [21, 9, 7, 25, 26, 13, 9, 27, 5, 26, 15, 14], 'rom': [17, 23, 12, 16, 18, 10, 8, 3, 2, 11, 14, 16]}","{'bw': [13, 11, 25, 28, 15, 12, 22, 7, 12, 29, 19]}"
1766,1766,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",38.03005088361149,5859,"{'cpu': [9, 9, 11, 24, 13, 14, 10], 'ram': [24, 26, 8, 4, 9, 17, 2], 'rom': [17, 23, 28, 15, 10, 28, 15]}","{'bw': [23, 26, 26, 10, 24, 19]}"
1767,1767,3,"[(0, 1), (1, 2)]",747.0348170317382,5838,"{'cpu': [13, 29, 29], 'ram': [7, 9, 15], 'rom': [24, 28, 13]}","{'bw': [8, 6]}"
1768,1768,10,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9)]",16.766180930602943,5851,"{'cpu': [22, 7, 10, 22, 10, 8, 23, 19, 25, 15], 'ram': [22, 8, 9, 3, 4, 27, 10, 24, 10, 11], 'rom': [17, 25, 2, 9, 26, 29, 8, 23, 7, 10]}","{'bw': [27, 23, 9, 9, 18, 6, 13, 2, 26]}"
1769,1769,5,"[(0, 1), (1, 2), (2, 3), (3, 4)]",480.9723908566328,5845,"{'cpu': [6, 24, 16, 16, 28], 'ram': [5, 29, 5, 20, 2], 'rom': [17, 26, 26, 21, 14]}","{'bw': [10, 25, 16, 28]}"
1770,1770,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",53.28413754419745,5942,"{'cpu': [16, 17, 11, 7, 20, 11, 9, 3, 2], 'ram': [4, 14, 8, 28, 16, 7, 8, 18, 19], 'rom': [29, 16, 28, 7, 9, 8, 28, 15, 8]}","{'bw': [13, 6, 7, 21, 12, 13, 2, 6]}"
1771,1771,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",22.833964697909035,5958,"{'cpu': [2, 16, 27, 7, 8, 26, 22, 29, 23, 13, 28], 'ram': [28, 15, 9, 23, 6, 19, 27, 24, 29, 11, 7], 'rom': [13, 20, 29, 13, 4, 19, 11, 10, 10, 24, 8]}","{'bw': [27, 13, 10, 28, 10, 20, 29, 26, 15, 3]}"
1772,1772,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",25.182430410509056,5950,"{'cpu': [5, 10, 19, 16, 2, 3, 13, 29, 5, 21, 24, 25, 22], 'ram': [6, 24, 3, 27, 11, 12, 25, 23, 9, 24, 26, 4, 22], 'rom': [11, 24, 17, 19, 19, 16, 24, 15, 7, 13, 23, 5, 20]}","{'bw': [29, 13, 29, 7, 7, 16, 27, 22, 28, 24, 9, 2]}"
1773,1773,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",24.004724217434937,5960,"{'cpu': [28, 18, 17, 10, 17, 20, 14, 20, 16, 17, 27], 'ram': [3, 29, 2, 21, 18, 27, 10, 7, 12, 26, 4], 'rom': [18, 11, 29, 10, 3, 27, 25, 8, 5, 17, 29]}","{'bw': [4, 27, 8, 28, 29, 6, 18, 19, 2, 6]}"
1774,1774,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",560.0024639658337,5957,"{'cpu': [29, 28, 22, 13, 23, 26], 'ram': [22, 10, 2, 17, 21, 21], 'rom': [12, 4, 16, 10, 12, 5]}","{'bw': [13, 25, 3, 25, 28]}"
1775,1775,10,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9)]",17.883173772805605,5932,"{'cpu': [8, 16, 20, 25, 26, 28, 4, 6, 6, 23], 'ram': [11, 16, 25, 19, 3, 21, 13, 11, 29, 22], 'rom': [6, 10, 29, 25, 4, 28, 7, 23, 3, 5]}","{'bw': [24, 16, 29, 28, 22, 26, 19, 8, 24]}"
1776,1776,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",192.0657598789042,5945,"{'cpu': [5, 27, 6, 23, 25, 2], 'ram': [20, 15, 22, 5, 27, 9], 'rom': [17, 18, 14, 23, 13, 7]}","{'bw': [13, 29, 26, 21, 2]}"
1777,1777,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",67.25890133419992,5942,"{'cpu': [25, 23, 21, 18, 2, 27, 2, 9, 20, 22, 26, 3, 4], 'ram': [5, 18, 24, 12, 12, 27, 15, 5, 3, 23, 10, 24, 15], 'rom': [26, 13, 26, 24, 3, 3, 15, 15, 21, 23, 10, 29, 16]}","{'bw': [10, 8, 12, 21, 12, 4, 25, 17, 3, 12, 25, 8]}"
1778,1778,4,"[(0, 1), (1, 2), (2, 3)]",308.0138241323871,5943,"{'cpu': [4, 8, 6, 8], 'ram': [14, 26, 17, 20], 'rom': [28, 13, 21, 25]}","{'bw': [14, 13, 3]}"
1779,1779,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",1051.1537208754226,5932,"{'cpu': [25, 2, 12, 2, 17, 7, 13, 13, 12, 25, 19], 'ram': [9, 20, 19, 2, 13, 18, 14, 27, 11, 18, 12], 'rom': [15, 22, 6, 22, 19, 2, 22, 24, 3, 20, 12]}","{'bw': [28, 22, 26, 14, 28, 18, 16, 13, 13, 29]}"
1780,1780,5,"[(0, 1), (1, 2), (2, 3), (3, 4)]",576.1151251295252,5962,"{'cpu': [14, 16, 22, 26, 22], 'ram': [29, 8, 3, 26, 15], 'rom': [12, 20, 14, 16, 3]}","{'bw': [19, 7, 15, 6]}"
1781,1781,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",2630.8778919994743,5950,"{'cpu': [9, 13, 22, 29, 15, 5, 18, 17, 5, 3, 29, 19, 20], 'ram': [6, 10, 6, 10, 20, 28, 18, 24, 24, 25, 17, 6, 6], 'rom': [24, 17, 9, 28, 3, 19, 4, 14, 12, 9, 4, 18, 29]}","{'bw': [27, 5, 4, 28, 10, 15, 4, 2, 15, 23, 11, 7]}"
